STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,leg_stat,Legal status,sex,Sex,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,IS,Iceland,2022,,1547.12,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,IS,Iceland,2023,,1628.08,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,IT,Italy,2008,,1517.05,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,IT,Italy,2009,,1473.09,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,IT,Italy,2010,,1466.19,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,IT,Italy,2011,,1517.52,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,IT,Italy,2012,,1572.37,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,IT,Italy,2013,,1638.73,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,IT,Italy,2014,,1613.69,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,IT,Italy,2015,,1582.76,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,IT,Italy,2016,,1473.14,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,IT,Italy,2017,,1450.14,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,IT,Italy,2018,,1437.25,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,IT,Italy,2019,,1428.79,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,IT,Italy,2020,,1343.65,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,IT,Italy,2021,,1402.52,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,IT,Italy,2022,,1386.78,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,IT,Italy,2023,,1350.31,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,LI,Liechtenstein,2008,,3937.10,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,LI,Liechtenstein,2009,,4203.55,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,LI,Liechtenstein,2010,,2922.49,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,LI,Liechtenstein,2011,,3814.77,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,LI,Liechtenstein,2012,,1601.10,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,LI,Liechtenstein,2014,,4581.32,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,LI,Liechtenstein,2015,,4568.32,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,LI,Liechtenstein,2016,,4377.76,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,LI,Liechtenstein,2019,,1362.76,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,LI,Liechtenstein,2020,,1553.67,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,LI,Liechtenstein,2021,,1270.00,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,LI,Liechtenstein,2022,,1383.94,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,LT,Lithuania,2008,,650.69,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,LT,Lithuania,2009,,669.85,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,LT,Lithuania,2010,,691.79,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,LT,Lithuania,2011,,707.60,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,LT,Lithuania,2012,,880.46,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,LT,Lithuania,2013,,1033.75,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,LT,Lithuania,2014,,1041.36,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,LT,Lithuania,2015,,918.27,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,LT,Lithuania,2016,,730.26,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,LT,Lithuania,2017,,973.98,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,LT,Lithuania,2018,,857.10,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,LT,Lithuania,2019,,839.03,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,LT,Lithuania,2020,,885.52,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,LT,Lithuania,2021,,785.05,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,LT,Lithuania,2022,,796.69,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,LT,Lithuania,2023,,764.96,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,LU,Luxembourg,2008,,3754.04,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,LU,Luxembourg,2009,,4550.56,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,LU,Luxembourg,2010,,4098.86,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,LU,Luxembourg,2011,,4678.22,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,LU,Luxembourg,2012,,4944.62,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,LU,Luxembourg,2013,,5086.22,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,LU,Luxembourg,2014,,5357.66,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,LU,Luxembourg,2015,,5051.18,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,LU,Luxembourg,2016,,4580.49,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,LU,Luxembourg,2017,,4048.14,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,LU,Luxembourg,2018,,4278.54,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,LU,Luxembourg,2019,,4729.81,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,LU,Luxembourg,2020,,5045.46,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,LU,Luxembourg,2021,,5097.13,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,LU,Luxembourg,2022,,5370.34,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,LV,Latvia,2008,,1206.58,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,LV,Latvia,2009,,1100.87,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,LV,Latvia,2010,,1207.92,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,LV,Latvia,2011,,1182.35,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,LV,Latvia,2012,,1202.51,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,LV,Latvia,2013,,1093.62,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,LV,Latvia,2014,,1097.24,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,LV,Latvia,2015,,1169.88,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,LV,Latvia,2016,,761.67,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,LV,Latvia,2017,,734.57,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,LV,Latvia,2018,,691.90,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,LV,Latvia,2019,,693.76,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,LV,Latvia,2020,,665.94,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,LV,Latvia,2021,,652.64,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,LV,Latvia,2022,,654.35,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,LV,Latvia,2023,,666.17,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,ME,Montenegro,2008,,1100.49,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,ME,Montenegro,2009,,1075.42,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,ME,Montenegro,2010,,942.32,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,ME,Montenegro,2011,,817.46,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,ME,Montenegro,2012,,703.20,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,ME,Montenegro,2013,,771.47,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,ME,Montenegro,2014,,689.44,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,ME,Montenegro,2015,,619.19,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,ME,Montenegro,2016,,579.54,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,ME,Montenegro,2017,,576.97,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,ME,Montenegro,2018,,711.00,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,ME,Montenegro,2019,,621.68,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,ME,Montenegro,2020,,1067.90,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,ME,Montenegro,2021,,905.21,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,ME,Montenegro,2022,,666.20,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,ME,Montenegro,2023,,704.24,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,MK,North Macedonia,2008,,1109.44,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,MK,North Macedonia,2009,,1036.11,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,MK,North Macedonia,2010,,1027.56,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,MK,North Macedonia,2011,,993.01,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,MK,North Macedonia,2012,,853.34,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,MK,North Macedonia,2013,,887.89,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,MK,North Macedonia,2014,,831.75,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,MK,North Macedonia,2015,,769.39,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,MK,North Macedonia,2016,,768.27,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,MK,North Macedonia,2017,,711.38,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,MT,Malta,2008,,868.99,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,MT,Malta,2009,,892.86,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,MT,Malta,2010,,1087.37,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,MT,Malta,2011,,1222.92,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,MT,Malta,2012,,1238.43,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,MT,Malta,2013,,1267.31,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,MT,Malta,2014,,1231.65,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,MT,Malta,2015,,1236.55,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,MT,Malta,2016,,1195.34,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,MT,Malta,2017,,1188.80,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,MT,Malta,2018,,1217.36,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,MT,Malta,2019,,1063.91,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,MT,Malta,2020,,1037.38,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,MT,Malta,2021,,1164.45,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,MT,Malta,2022,,1138.27,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,MT,Malta,2023,,1219.44,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,NL,Netherlands,2008,,2870.73,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,NL,Netherlands,2009,,2568.39,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,NL,Netherlands,2010,,2331.40,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,NL,Netherlands,2011,,2261.58,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,NL,Netherlands,2012,,2176.11,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,NL,Netherlands,2013,,2041.38,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_SUSP,Suspected person,T,Total,P_HTHAB,Per hundred thousand inhabitants,NL,Netherlands,2014,,1290.04,,,,,
